episode,scores,steps
1341,-10,331843
1342,-10,332343
1343,-10,332676
1344,-10,333166
1345,-10,333666
1346,-10,334166
1347,100,334494
1348,-10,334755
1349,-10,335255
1350,-10,335322
1351,-10,335822
1352,-10,336322
1353,100,336579
1354,100,336671
1355,-10,337171
1356,-10,337489
1357,-10,337778
1358,-10,338119
1359,-10,338550
1360,-10,338607
1361,-10,339107
1362,-10,339177
1363,-10,339439
1364,-10,339939
1365,-10,340405
1366,-10,340841
1367,-10,341124
1368,100,341265
1369,100,341286
1370,100,341318
1371,-10,341562
1372,100,341604
1373,-10,342104
1374,-10,342586
1375,-10,342998
1376,-10,343498
1377,-10,343878
1378,100,343900
1379,-10,344191
1380,100,344285
1381,-10,344785
1382,-10,345285
1383,-10,345784
1384,-10,345986
1385,100,346026
1386,100,346452
1387,-10,346747
1388,-10,346796
1389,-10,347296
1390,-10,347394
1391,100,347609
1392,-10,347870
1393,-10,347956
1394,-10,348347
1395,-10,348847
1396,-10,349301
1397,-10,349384
1398,-10,349428
1399,-10,349609
1400,-10,349938
1401,100,350016
1402,-10,350072
1403,-10,350371
1404,-10,350588
1405,-10,350759
1406,-10,351259
1407,-10,351722
1408,-10,352160
1409,100,352192
1410,-10,352692
1411,-10,353192
1412,-10,353386
1413,100,353783
1414,100,353917
1415,-10,353994
1416,-10,354372
1417,-10,354872
1418,100,355039
1419,-10,355088
1420,-10,355148
1421,-10,355416
1422,100,355519
1423,-10,356004
1424,100,356040
1425,-10,356381
1426,-10,356881
1427,-10,357381
1428,-10,357439
1429,100,357459
1430,100,357511
1431,-10,357788
1432,-10,358187
1433,-10,358248
1434,-10,358398
1435,-10,358898
1436,-10,359398
1437,-10,359808
1438,100,359831
1439,-10,359970
1440,-10,360470
1441,-10,360523
1442,-10,360974
1443,-10,361474
1444,-10,361536
1445,-10,361941
1446,-10,362022
1447,100,362166
1448,-10,362217
1449,100,362373
1450,-10,362474
1451,-10,362709
1452,-10,362850
1453,100,362896
1454,100,363186
1455,-10,363466
1456,-10,363886
1457,-10,364336
1458,-10,364412
1459,-10,364631
1460,-10,364994
