episode,scores,steps
1757,100,59223
1758,100,59235
1759,100,59262
1760,100,59274
1761,100,59302
1762,100,59341
1763,100,59358
1764,100,59361
1765,100,59373
1766,100,59374
1767,100,59375
1768,100,59420
1769,100,59428
1770,100,59441
1771,100,59466
1772,100,59505
1773,100,59523
1774,100,59554
1775,100,59580
1776,100,59623
1777,100,59635
1778,100,59652
1779,100,59681
1780,100,59688
1781,100,59733
1782,100,59745
1783,100,59788
1784,100,59800
1785,100,59827
1786,100,59839
1787,100,59858
1788,100,59901
1789,100,59907
1790,100,59940
1791,100,59966
1792,100,60010
1793,100,60018
1794,100,60043
1795,100,60055
1796,100,60088
1797,100,60123
1798,100,60169
1799,100,60196
1800,100,60220
1801,100,60265
1802,100,60291
1803,100,60294
1804,100,60306
1805,100,60314
1806,100,60347
1807,100,60355
1808,100,60422
1809,100,60447
1810,100,60472
1811,100,60490
1812,100,60533
1813,100,60598
1814,100,60606
1815,100,60649
1816,100,60676
1817,100,60689
1818,100,60720
1819,100,60732
1820,100,60769
1821,100,60818
1822,100,60845
1823,100,60858
1824,100,60875
1825,100,60919
1826,100,60959
1827,100,60966
1828,-10,61007
1829,100,61055
1830,100,61099
1831,100,61126
1832,100,61166
1833,100,61212
1834,100,61231
1835,100,61274
1836,100,61288
1837,100,61300
1838,100,61324
1839,100,61336
1840,100,61339
1841,100,61384
